"","Lot_Shape","Land_Contour","Utility","Land_Slope","Exter_Qual","Exter_Cond","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","Bsmt_FinType1","Bsmt_FinType2","Heating_QC","Central_Air","Kitchen_Qual","Func","Fireplace_Qu","Garage_Finish","Garage_Quality","Garage_Cond","Paved_Drive","Pool_Qual","Fence_","MSSubClass","LotFrontage","LotArea","OverallCond","YearBuilt","MasVnrArea","X1stFlrSF","X2ndFlrSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MoSold","YrSold","SalePrice","renovation","bath","totalsf","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalesRange"
"866",3,4,4,3,3,3,3,3,1,4,1,3,1,3,7,0,1,3,3,2,0,3,20,71.423,9.07680897935166,6,1970,76,1002,0,1002,3,1,5,0,8,2009,11.9083402372249,0,2,902,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"867",3,2,4,3,4,3,4,3,3,1,1,5,1,4,7,4,2,3,3,2,0,0,20,67,9.27387839278017,5,2006,274,1646,0,1646,3,1,6,1,11,2007,12.4248064883557,3,2,1142,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category5"
"868",4,4,4,3,3,3,3,3,1,5,1,3,1,2,7,0,2,3,3,2,0,0,20,85,8.84937050375457,5,1961,0,1120,0,1120,3,1,5,0,5,2007,11.7675676833438,0,2.5,712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"869",2,4,4,3,3,3,0,0,0,0,0,4,1,3,7,3,1,3,3,1,0,0,60,84.5225,9.59981159033,6,1948,0,1547,720,2320,2,1,7,1,5,2006,12.0376539939052,1,2,936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"870",4,4,4,3,4,3,4,3,1,6,1,5,1,4,7,3,3,3,3,2,0,4,60,80,9.20412107216227,5,1993,246,1062,887,1949,3,1,8,1,6,2010,12.3715870840077,2,3.5,820,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"871",4,4,4,3,3,3,3,3,1,1,1,4,0,3,7,0,1,3,3,2,0,0,20,60,8.79482492801452,5,1962,0,894,0,894,2,1,5,0,8,2009,11.6036798282387,0,1,308,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"872",4,4,4,3,3,3,4,3,1,6,1,5,1,4,7,0,2,3,3,2,0,0,60,70,9.07680897935166,5,1998,116,804,878,1682,3,1,7,0,6,2010,12.2085695257288,0,2.5,600,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"873",4,4,4,3,4,3,3,3,3,1,1,4,1,4,7,0,1,3,3,2,0,2,20,74,9.09290727508409,7,1953,0,910,0,910,3,1,5,0,10,2008,11.6613454700885,2,1,760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"874",4,4,4,3,4,3,3,3,1,3,1,4,1,3,7,4,1,3,3,2,0,0,40,60,9.40459049963541,7,1949,0,1036,0,1268,3,1,6,1,9,2009,11.7981044072039,1,1,316,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"875",4,4,4,3,3,3,3,3,1,1,1,5,1,3,7,0,1,3,3,2,0,0,50,52,8.65172408437384,6,1941,0,676,455,1131,3,1,5,0,8,2009,11.1049572266439,1,1.5,226,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category1"
"876",4,4,4,3,4,3,4,3,3,6,1,5,1,5,7,4,3,3,3,2,0,0,60,75,9.10497985631836,5,2007,0,1184,1426,2610,4,1,11,1,8,2007,12.623061104073,0,2.5,1122,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category6"
"877",4,2,4,2,3,3,3,3,4,5,1,4,1,3,7,0,1,3,3,2,0,0,20,94,10.1380061618718,5,1963,0,1040,0,1040,3,1,5,0,1,2007,11.7924493497205,0,2,648,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"878",4,4,4,3,4,3,5,3,1,6,1,5,1,5,7,4,3,3,3,2,0,0,60,74,9.08636319215647,5,2004,216,1462,762,2224,4,1,10,1,6,2009,12.7656884334656,3,3.5,922,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category6"
"879",3,4,4,3,3,3,3,3,3,5,1,3,1,4,5,0,1,3,3,2,0,3,85,88,9.37432822208163,7,1961,0,1155,0,1155,3,1,6,0,6,2010,11.9049675527463,2,2,768,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"880",3,4,4,3,4,4,3,3,1,5,1,5,1,3,7,0,1,3,3,2,0,2,20,63.2125757575758,8.85366542803745,8,1978,90,864,0,864,3,1,6,0,7,2009,11.8240798936072,3,2,336,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"881",4,4,4,3,3,3,5,4,1,5,1,4,1,3,7,0,3,3,3,2,0,0,20,60,8.85708813531495,5,2005,0,1090,0,1090,2,1,5,0,6,2007,11.9640010843304,3,2.5,499,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"882",3,4,4,3,4,4,4,3,2,2,1,5,1,4,7,3,2,3,3,2,0,0,50,44,9.52937575208596,5,1990,117,1187,530,1717,3,1,7,1,4,2007,12.1415341243926,2,2.5,604,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"883",3,4,4,3,3,3,4,3,1,1,1,4,1,3,7,3,2,3,3,2,0,3,60,72.4775,9.17326136373476,5,1992,0,808,785,1593,3,1,7,1,12,2009,12.0895388292742,2,2.5,771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"884",4,3,4,3,4,3,3,2,1,1,1,3,0,3,7,0,1,3,4,2,0,0,75,60,8.73294952429643,5,1912,0,954,795,2230,5,1,10,0,3,2006,11.6826682395573,1,2,628,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"885",4,4,4,3,3,3,3,3,1,4,1,3,1,3,7,0,2,3,3,2,0,2,20,65,8.87486763568805,5,1967,60,892,0,892,3,1,5,0,7,2009,11.5129254649702,0,1,288,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category2"
"886",3,4,4,3,4,3,5,3,3,6,1,5,1,4,7,3,3,3,3,2,0,0,120,50,8.54071438645758,5,1999,60,1709,0,1709,2,1,5,1,1,2008,12.7035090321771,3,3,668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"category6"
"887",4,4,4,3,3,3,3,3,1,2,1,5,1,3,7,0,3,3,3,2,0,0,90,70,9.03515330408283,5,1959,122,1712,0,1712,4,2,8,0,6,2006,11.8844890214027,3,2,914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"category3"
"888",3,4,4,3,3,4,3,3,1,1,1,3,1,3,7,0,1,3,3,2,0,0,50,59,9.70905292785837,7,1955,0,872,521,1393,3,1,8,0,4,2008,11.8167269193019,0,1.5,686,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"889",3,4,4,2,4,4,3,4,4,5,3,5,1,4,7,3,1,3,3,2,0,0,20,95,9.6718707040173,6,1970,0,2217,0,2217,4,1,8,1,10,2007,12.498742259493,0,3,1133,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"890",4,4,4,3,3,3,3,3,1,4,1,5,1,3,7,3,2,3,3,2,0,0,20,128,9.40590715552016,4,1953,90,1505,0,1505,2,1,6,1,2,2009,11.9150516718129,0,2,667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"891",4,4,4,3,3,4,3,3,2,1,1,5,1,3,7,1,1,3,3,2,0,3,50,60,8.99516499031115,7,1949,0,672,252,924,3,1,6,1,7,2007,11.7191262955541,3,1,576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"892",4,4,4,3,3,3,3,3,1,2,3,4,1,3,7,3,2,3,3,2,0,0,60,70,9.32223946447359,5,1978,92,918,765,1683,3,1,7,1,7,2009,12.0581525154536,0,2.5,683,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"893",4,4,4,3,3,3,3,3,1,6,1,3,1,3,7,0,2,3,3,2,0,3,20,70,9.03765226415047,8,1963,0,1068,0,1068,3,1,6,0,2,2006,11.9479493753199,3,1.5,456,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"894",4,4,4,3,3,3,4,3,2,4,1,3,1,3,7,4,1,3,3,2,0,4,20,82.825,9.49431558249664,5,1954,0,1383,0,1383,3,1,6,1,6,2008,12.0137007528827,0,2,981,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"895",4,3,4,3,3,3,0,0,0,0,0,3,1,3,7,0,1,3,3,2,0,0,90,64,8.85623355614316,5,1979,0,1535,0,1535,4,2,8,0,6,2009,11.6856847822605,0,2,400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"category3"
"896",4,4,4,3,3,3,3,3,1,4,1,3,1,3,7,3,2,3,3,2,0,0,60,71,8.86163359768663,5,1963,415,983,813,1796,4,1,8,1,10,2008,11.8493977015914,0,2.5,533,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"897",4,4,4,3,3,3,3,3,1,5,1,5,0,3,7,0,1,3,3,2,0,0,30,50,9.07852179735533,6,1936,0,951,0,951,2,1,6,0,4,2006,11.5759002641316,1,1,355,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category3"
"898",4,4,4,3,3,3,0,0,0,0,0,3,1,3,7,0,1,3,3,2,0,0,90,64,8.85623355614316,5,1979,0,1120,1120,2240,6,2,12,0,6,2009,11.8702711838891,0,2,682,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"category3"
"900",4,4,4,3,3,3,3,3,1,4,1,3,1,3,7,3,1,3,3,2,0,0,20,65,8.85266492770387,7,1961,0,1236,0,1236,3,1,6,1,6,2006,11.8130300574206,2,1,288,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"901",3,4,4,3,3,3,3,3,1,5,1,3,1,3,7,0,1,3,3,2,0,0,20,62.29,8.90109412160856,6,1971,0,858,0,858,2,1,4,0,6,2007,11.6082356447746,0,1,684,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"902",3,4,4,3,3,4,3,3,2,4,1,3,1,3,7,0,1,3,3,2,0,0,20,64,9.0724566646128,7,1957,0,1306,0,1306,2,1,5,0,5,2009,11.9381932003746,3,2,756,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"903",4,4,4,3,4,3,4,3,1,1,1,5,1,4,7,4,3,3,3,2,0,0,60,63,8.97144846369383,5,2003,0,807,702,1509,3,1,8,1,7,2006,12.1007121298723,0,2.5,468,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"904",3,2,4,3,4,3,4,3,1,1,1,5,1,4,7,4,2,3,3,2,0,0,20,50,9.60636102125635,5,2006,27,1670,0,1670,3,1,7,1,8,2006,12.3883942023241,0,2,894,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"category5"
"905",3,4,4,3,3,3,3,3,1,6,1,3,1,3,7,0,1,3,3,2,0,3,20,58.0509090909091,8.7279402223939,6,1967,75,902,0,902,3,1,6,0,8,2007,11.740061037554,0,1,288,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"906",4,4,4,3,3,3,3,3,1,3,2,3,1,3,7,0,2,3,3,2,0,3,20,80,9.20230820027892,5,1954,110,1063,0,1063,3,1,6,0,2,2010,11.7597855429018,0,2,444,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"907",3,4,4,3,4,3,4,3,1,6,1,5,1,4,7,4,2,3,3,2,0,0,20,116,9.51051903575725,5,2006,208,1636,0,1636,3,1,8,1,6,2007,12.4490188241406,0,3,925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"908",3,4,4,3,4,3,4,3,1,3,1,4,1,4,7,4,3,2,3,2,0,0,50,86,9.35010231435134,7,1936,0,1020,1037,2057,3,1,6,1,6,2006,12.4292161968444,2,1.5,502,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category5"
"909",3,1,4,2,3,3,4,3,3,4,5,3,1,3,7,0,1,3,3,2,0,3,20,68.675,9.09211974058875,5,1983,0,902,0,902,2,1,5,0,6,2006,11.7829526021833,0,2,648,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"910",2,4,4,3,4,3,4,3,1,1,1,5,1,4,7,4,3,3,3,2,0,0,60,149,9.44057869576626,5,2005,0,742,742,1484,3,1,8,1,6,2009,12.0668105781967,0,2.5,450,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"911",4,4,4,3,3,3,3,3,1,3,1,3,1,3,7,0,1,3,3,2,0,0,90,80,9.35876037709446,5,1960,361,1105,1169,2274,5,2,12,0,1,2010,11.9466540383513,0,2,480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category4"
"912",3,4,4,2,3,3,4,4,3,5,1,3,1,4,7,0,1,3,3,2,0,0,20,75.155,9.13626316857987,7,1977,0,1268,0,1268,3,1,5,0,10,2009,11.8740903141818,2,1.5,425,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
"913",4,4,4,3,3,3,3,3,1,3,1,3,0,3,6,0,1,3,3,2,0,3,30,51,8.71931737550637,7,1925,0,1015,0,1015,3,1,6,0,7,2006,11.3850920934603,1,1,682,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"category2"
"914",4,2,4,3,3,3,3,3,1,4,1,3,0,3,7,0,1,3,3,2,0,0,90,82,8.74353163362697,6,1949,0,1001,1001,2002,4,2,8,0,8,2007,11.8844890214027,1,2,871,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"category3"
