"","X","Lot_Shape","Land_Contour","Utility","Land_Slope","Exter_Qual","Exter_Cond","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","Bsmt_FinType1","Bsmt_FinType2","Heating_QC","Central_Air","Kitchen_Qual","Func","Fireplace_Qu","Garage_Finish","Garage_Quality","Garage_Cond","Paved_Drive","Pool_Qual","Fence_","MSSubClass","LotFrontage","LotArea","OverallCond","YearBuilt","MasVnrArea","X1stFlrSF","X2ndFlrSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MoSold","YrSold","SalePrice","renovation","bath","totalsf","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","ifelse(Lot_Shape == ""IR3"", ""IR2"", Lot_Shape)"
"819",824,4,4,4,3,3,3,3,3,1,1,1,3,1,3,7,4,1,3,3,2,0,2,50,60,9.20029003612268,7,1940,0,944,545,1489,3,1,7,1,7,2009,11.8458198802436,1,2,575,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"820",825,4,4,4,3,4,3,4,4,1,1,1,5,1,4,7,4,2,3,3,2,0,0,20,81,9.32509660927437,5,2006,0,1489,0,1489,3,1,7,1,6,2006,12.3570755190667,0,2,916,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
"821",826,4,4,4,3,5,3,5,3,3,6,1,5,1,5,7,4,3,3,3,2,0,0,20,114,9.60258514191349,5,2007,816,2084,0,2084,2,1,7,1,6,2008,12.8609986132699,3,3,1453,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
"822",827,4,4,4,3,3,3,3,3,1,5,1,4,1,4,7,0,0,0,0,2,0,0,45,50,8.72095002893026,6,1924,0,784,0,784,2,1,5,0,5,2008,11.6036798282387,1,2,116,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"823",828,3,4,4,3,4,3,4,3,1,6,1,5,1,4,7,3,2,3,3,2,0,0,20,65,9.05122740031911,5,2001,0,1434,0,1434,3,1,6,1,4,2009,12.1495022940418,0,2,856,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"824",829,2,1,4,1,3,3,3,4,4,2,5,3,1,3,5,0,3,3,3,2,0,0,60,93.935,10.2645827129084,5,1967,0,1160,966,2126,3,1,7,0,6,2009,12.1281111040605,0,3,1249,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"825",830,4,4,4,3,4,3,4,3,1,1,1,5,1,4,7,0,2,3,3,2,0,0,160,24,7.84149292446001,5,2005,0,520,623,1223,2,1,4,0,7,2006,11.9009052587374,0,2.5,646,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"826",831,3,4,4,3,3,3,3,3,1,3,1,3,1,3,7,4,2,3,3,2,0,0,20,80,9.38429367909962,5,1957,387,1392,0,1392,3,1,6,2,6,2008,12.0197430673387,0,2.5,650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"827",832,4,4,4,3,3,3,4,3,1,1,1,5,1,4,7,0,2,3,3,2,0,0,160,30,8.06463647577422,5,2005,0,520,600,1200,2,1,4,0,6,2006,11.9250351157971,0,2.5,646,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"828",833,3,4,4,3,4,3,4,3,1,6,1,5,1,4,7,3,2,3,3,2,0,0,60,44,9.16408698745872,6,2003,223,941,888,1829,3,1,7,1,1,2010,12.3758154201173,0,3.5,844,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"829",834,4,4,4,3,3,3,3,3,1,3,4,3,1,3,7,0,2,3,3,2,0,0,20,100,9.21074029199751,6,1964,180,1516,0,1516,3,1,6,0,2,2009,12.0257490913989,0,1.5,624,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"830",835,4,4,4,3,3,3,3,3,1,3,1,4,1,3,7,0,1,3,3,2,0,2,20,75,8.97144846369383,6,1961,136,1144,0,1144,3,1,6,0,9,2008,11.8490404949436,0,2,456,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"831",836,4,4,4,3,3,3,4,3,1,4,1,3,1,4,5,0,1,3,3,2,0,0,20,60,9.16951837745593,7,1950,0,1067,0,1067,2,1,4,0,2,2010,11.7597855429018,2,2,726,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"832",837,4,4,4,3,3,3,3,3,1,3,1,4,1,3,5,0,1,3,3,2,0,2,30,90,8.99961934066053,6,1948,0,1559,0,1559,2,1,5,0,6,2007,11.9414558460094,2,2,1158,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"833",838,4,4,4,3,3,3,3,3,1,4,1,3,1,3,7,0,1,3,3,2,0,0,160,21,7.4265490723973,5,1973,158,483,504,987,2,1,5,0,11,2008,11.5129254649702,0,2.5,264,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"834",839,4,4,4,3,3,3,4,3,1,1,1,5,1,4,7,0,1,3,3,2,0,0,20,75,9.1616751999949,6,1995,0,1099,0,1099,3,1,6,0,6,2008,11.8775685785581,3,1.5,630,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"835",840,4,4,4,3,3,3,3,3,1,4,1,5,1,3,7,0,1,3,3,2,0,0,50,70,9.37305428246393,6,1946,0,768,432,1200,3,1,6,0,5,2008,11.7791285057449,2,1,240,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"836",841,3,4,4,3,3,3,3,3,1,4,1,3,0,2,7,0,1,3,3,1,0,0,70,63.775,9.40549588675022,8,1925,0,810,672,1482,4,1,7,0,3,2008,11.8493977015914,1,2,654,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"837",842,4,4,4,3,3,3,3,3,1,1,1,4,1,4,7,1,1,4,3,1,0,0,70,60,9.25339986143663,8,1904,0,958,581,1539,3,1,8,1,6,2008,11.9671807372478,3,2,902,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"838",843,4,4,4,3,3,3,3,3,4,3,5,3,1,3,7,0,2,4,4,2,0,4,80,82,9.10719961305667,7,1966,183,1165,0,1165,3,1,6,0,5,2008,12.0719696610067,0,2.5,619,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"839",844,4,4,4,3,3,3,3,3,1,1,1,5,0,3,7,0,0,0,0,2,0,0,90,80,8.98719682066197,4,1961,0,1800,0,1800,6,2,10,0,7,2007,11.8565151693603,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"840",845,3,4,4,3,3,3,3,3,2,1,1,4,1,3,7,4,1,3,3,2,0,0,50,100,9.44659756243577,8,1915,0,876,540,1416,4,1,7,1,6,2008,11.944058319827,1,1.5,1332,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"841",846,3,4,4,3,3,3,4,3,4,5,1,3,1,3,5,3,3,3,3,2,0,0,85,79.11,9.71998529899401,5,1975,0,1701,0,1701,3,1,6,2,1,2007,12.0494188354848,2,3,611,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"842",847,4,4,4,3,4,3,4,3,1,5,1,5,1,4,7,3,1,3,3,2,0,0,60,75,9.13959596745043,5,1993,137,1006,769,1775,3,1,7,1,7,2009,12.2690474446916,0,3.5,923,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"843",848,3,4,4,3,3,3,3,3,3,4,1,5,1,3,7,2,1,3,3,2,0,0,20,36,9.65007807402644,6,1972,0,864,0,864,3,1,5,1,8,2009,11.8018567568224,0,2,338,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"844",849,2,3,4,3,3,3,3,3,1,1,1,3,1,3,7,4,1,2,3,2,0,0,50,75,10.7276629955025,8,1908,0,1307,1051,2358,5,1,10,1,9,2008,12.3883942023241,2,3,1061,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
"845",850,4,4,4,3,4,4,3,3,1,1,1,5,1,3,7,3,2,3,3,2,0,0,80,80,9.16951837745593,7,1976,360,1094,761,1855,3,1,7,1,8,2007,12.1388638958367,2,2.5,725,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"846",851,4,4,4,3,4,3,4,3,3,6,1,5,1,4,7,0,3,3,3,2,0,0,120,36,8.39728289474368,5,2003,170,848,0,848,1,1,3,0,11,2007,11.7867621306,0,2,560,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"847",852,4,4,4,3,4,3,4,3,4,1,1,5,1,4,7,3,3,3,3,2,0,0,120,48.7153333333333,8.06965530688617,5,2003,40,1456,0,1456,2,1,7,1,5,2006,12.2783933071098,0,2,563,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"848",853,4,4,4,3,3,4,3,3,1,3,1,4,1,3,7,4,1,3,3,2,0,3,75,53,8.87178596915065,5,1941,0,918,728,1646,4,1,7,2,8,2007,12.0076217068063,1,2,366,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"849",854,3,4,4,3,3,4,3,3,4,3,1,3,1,3,7,2,2,3,3,2,0,3,80,83.43,9.40054742304413,6,1964,115,1445,0,1445,3,1,7,1,8,2009,11.9703503120091,0,1.5,825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"850",855,4,4,4,3,3,3,3,3,2,5,3,3,1,3,7,4,1,3,3,2,0,0,20,102,9.79367268652892,4,1955,0,1779,0,1779,3,1,6,1,7,2006,12.0435537160324,2,2.5,1184,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
"851",856,3,4,4,3,3,4,3,3,1,5,1,5,1,3,7,0,1,3,3,2,0,0,20,68.5716666666667,8.83884181343129,8,1962,0,1040,0,1040,3,1,6,0,4,2010,11.7519423654407,3,2.5,364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"852",857,3,1,4,2,3,3,4,4,4,6,2,3,1,3,7,0,1,3,2,2,0,3,80,73.82,9.30291955326928,6,1978,0,1026,0,1026,3,1,5,0,10,2008,11.8981878657609,0,2,610,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"853",858,4,4,4,3,3,3,4,3,1,1,1,4,1,3,7,3,3,3,3,2,0,0,60,65,9.00270100719794,5,1994,0,702,779,1481,3,1,6,1,3,2009,12.0668105781967,2,2.5,379,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"854",859,4,4,4,3,3,3,4,3,1,1,1,3,1,3,7,3,2,3,3,2,0,3,20,80,9.24956108512946,5,1976,189,1370,0,1370,3,1,6,1,6,2009,11.9316357998284,0,2,479,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
"855",860,3,4,4,3,3,3,3,3,2,4,1,3,1,4,7,4,1,3,3,2,0,0,60,82.3925,9.30828344630615,7,1968,220,1512,1142,2654,4,1,9,1,8,2006,12.4292161968444,2,3.5,906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"856",861,4,4,4,3,4,3,3,3,1,1,1,4,1,4,7,4,1,3,3,2,0,4,50,55,8.94141462800684,8,1918,0,912,514,1426,3,1,7,1,6,2007,12.1545161586158,3,1.5,456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"857",862,4,4,4,3,3,3,3,3,2,4,1,5,1,3,7,0,1,3,3,2,0,0,190,75,9.36091323045556,4,1965,0,1039,0,1039,3,1,6,0,4,2010,11.7867621306,0,2.5,504,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"858",863,4,4,4,3,3,3,4,3,1,6,1,3,1,3,7,0,1,3,3,2,0,4,20,81,9.17699039229463,5,1984,0,1097,0,1097,3,1,6,0,5,2010,11.9316357998284,2,2,480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"859",864,4,4,4,3,3,3,3,3,1,4,1,3,1,3,7,0,1,3,3,2,0,4,20,70,8.97853441008332,5,1959,0,1148,0,1148,3,1,6,0,7,2009,11.7943379244084,0,2,672,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"860",865,4,4,4,3,4,3,5,3,1,1,1,5,1,4,7,0,3,3,3,2,0,0,20,72,9.0641578617981,5,2007,0,1372,0,1372,3,1,6,0,5,2008,12.4315335097995,3,2,669,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
"861",866,3,4,4,3,3,3,3,3,1,4,1,3,1,3,7,0,1,3,3,2,0,3,20,71.423,9.07680897935166,6,1970,76,1002,0,1002,3,1,5,0,8,2009,11.9083402372249,0,2,902,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
"862",867,3,2,4,3,4,3,4,3,3,1,1,5,1,4,7,4,2,3,3,2,0,0,20,67,9.27387839278017,5,2006,274,1646,0,1646,3,1,6,1,11,2007,12.4248064883557,3,2,1142,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
"863",868,4,4,4,3,3,3,3,3,1,5,1,3,1,2,7,0,2,3,3,2,0,0,20,85,8.84937050375457,5,1961,0,1120,0,1120,3,1,5,0,5,2007,11.7675676833438,0,2.5,712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"864",869,2,4,4,3,3,3,0,0,0,0,0,4,1,3,7,3,1,3,3,1,0,0,60,84.5225,9.59981159033,6,1948,0,1547,720,2320,2,1,7,1,5,2006,12.0376539939052,1,2,936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
"865",870,4,4,4,3,4,3,4,3,1,6,1,5,1,4,7,3,3,3,3,2,0,4,60,80,9.20412107216227,5,1993,246,1062,887,1949,3,1,8,1,6,2010,12.3715870840077,2,3.5,820,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"866",871,4,4,4,3,3,3,3,3,1,1,1,4,0,3,7,0,1,3,3,2,0,0,20,60,8.79482492801452,5,1962,0,894,0,894,2,1,5,0,8,2009,11.6036798282387,0,1,308,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
